Time_days,PBAT_pct,PLA_pct,Recyclable Materials,Additive Type,Color,Thickness_um,Roughness,Area_mm2,UV,Precipitation_mm,Temperature_C,Humidity,Soil_TN_mgkg,Soil_OC_gkg,Soil_pH,Fertilizer,Target_WVTR
1.7893476486206057,0.0,100.0,3.181767702102661,1,2,39.5411376953125,2,5157.64453125,11422.029296875,24.550893783569336,23.0,90.0,245.97280883789065,6.186444282531738,8.072711944580078,1,240.676
2.558256149291992,0.0,80.0,2.0,2,2,32.91029739379883,2,7947.77587890625,16958.53515625,34.5239372253418,23.0,90.0,247.34881591796875,6.211468696594238,8.06218147277832,1,250.141
3.600749492645264,0.0,80.0,6.0,2,2,34.95891571044922,2,7483.57568359375,25493.39453125,32.00091552734375,23.0,90.0,247.43212890625,6.197810173034668,8.064199447631836,1,276.282
4.502813339233398,0.0,80.0,10.0,2,2,38.11289978027344,2,7325.767578125,31555.37109375,30.18865966796875,23.0,90.0,244.2953186035156,6.135791778564453,8.079880714416504,1,309.634
5.386713981628418,0.0,80.0,14.0,2,2,38.13816833496094,2,7833.1962890625,37169.625,31.614782333374023,23.0,90.0,244.0994873046875,6.127773761749268,8.08053207397461,1,307.831
7.162905216217041,0.0,80.0,18.0,2,2,37.986602783203125,2,7682.5087890625,47386.453125,32.539608001708984,23.0,90.0,245.62130737304688,6.171104431152344,8.072433471679688,1,298.366
24.910615921020508,100.0,0.0,1.7432706356048584,2,2,20.0,2,23800.0,135122.25,69.65750122070312,23.0,90.0,237.43585205078125,6.038216590881348,8.091069221496582,1,328.631
25.944974899291992,100.0,0.0,3.0492513179779053,2,2,20.0,2,23800.0,143594.875,73.83856201171875,23.0,90.0,238.45388793945312,6.055882930755615,8.086747169494629,1,453.112
25.531173706054688,100.0,0.0,2.037888526916504,2,2,20.0,2,23800.0,140623.71875,70.9647216796875,23.0,90.0,238.4750213623047,6.052523136138916,8.087971687316895,1,348.548
25.185531616210938,100.0,0.0,1.603317141532898,2,2,20.0,2,23800.0,137489.375,70.08894348144531,23.0,90.0,237.9718017578125,6.047755718231201,8.089776992797852,1,308.714
1.0677647590637207,80.0,0.0,21.04822540283203,0,1,11.0,1,3170.873779296875,608000.0,31.150665283203125,38.0,90.0,233.024154663086,5.880970001220703,8.141505241394043,1,342.39
40.71816253662109,80.0,0.0,20.76131820678711,0,1,11.0,2,23068.380859375,608000.0,121.4921875,38.0,90.0,274.5118103027344,6.665419578552246,7.992260932922363,1,509.41
91.02796936035156,80.0,0.0,19.559326171875,0,1,11.0,3,35070.765625,608000.0,284.34442138671875,38.0,90.0,284.9369506835937,7.07319450378418,7.972704410552978,1,628.096
117.0001983642578,80.0,0.0,19.35285186767578,0,1,11.0,3,36483.30078125,608000.0,298.7098388671875,38.0,90.0,284.7818603515625,7.056954383850098,7.973398208618164,1,752.177
144.98648071289062,80.0,0.0,19.169567108154297,0,1,11.0,3,37594.6953125,608000.0,312.4815979003906,38.0,90.0,284.4737854003906,7.037327766418457,7.974830627441406,1,876.252
148.02859497070312,80.0,0.0,19.022432327270508,0,1,11.0,3,37571.5625,608000.0,313.4359741210937,38.0,90.0,284.56304931640625,7.0445556640625,7.974413871765137,1,976.173
6.418339729309082,70.0,0.0,30.41864776611328,0,1,11.0,1,3700.6875,608000.0,21.04449844360352,38.0,90.0,236.2700042724609,5.993436813354492,8.117118835449219,1,218.894
61.22633361816406,70.0,0.0,29.4755859375,0,1,11.0,2,29956.033203125,608000.0,160.34817504882812,38.0,90.0,280.4218444824219,6.865467071533203,7.985426425933838,1,361.774
