name,longitude,latitude,Soil_pH,soil_clay_pct,soil_silt_pct,soil_sand_pct,Soil_OC_gkg,Soil_TN_mgkg,soil_bulk_density,soil_coarse_frag_pct
七里河区,103.76872258177958,35.96537493062548,8.1,18.5,53.4,28.1,32.3,393.0,123.0,150.0
西固区,103.51961528436492,36.12740290588109,8.1,21.4,50.1,28.5,37.3,374.0,123.0,172.0
工布江达县,93.23367704780902,30.02109704314815,6.6,12.7,35.3,52.0,61.8,417.0,105.0,342.0
太白县,107.40793955270634,33.93633820765672,5.8,20.4,43.3,36.4,68.3,560.0,114.0,163.0
米林市,94.00600619111322,29.244043131676207,6.1,14.4,33.5,52.1,89.1,525.0,110.0,194.0
墨脱县,95.00010617299591,28.721958744600474,5.2,28.7,30.0,41.3,54.6,829.0,106.0,146.0
波密县,95.54837961270267,30.120145648933867,6.4,13.0,32.0,55.1,77.8,621.0,105.0,236.0
凤县,106.7549029353828,33.98749366063163,6.8,23.4,48.7,27.9,41.0,383.0,119.0,154.0
阿克陶县,75.21574977981372,38.62627393014067,7.4,20.3,41.2,38.4,62.2,421.0,114.0,265.0
阿合奇县,77.88324280220043,40.84613091422212,7.7,21.0,41.2,37.9,21.7,356.0,129.0,238.0
千阳县,107.16639243423634,34.76287839902824,7.5,25.5,45.3,29.2,31.7,256.0,124.0,145.0
麟游县,107.69970627112706,34.780014714615945,7.1,27.7,44.8,27.6,35.2,329.0,124.0,140.0
彝良县,104.23235406347123,27.627389367119548,6.1,28.4,44.6,27.1,39.9,463.0,121.0,197.0
眉县,107.82212807833042,34.14605414485439,7.2,22.1,48.2,29.8,29.5,245.0,122.0,151.0
威信县,105.04201822860728,27.88907140136995,5.7,26.3,42.7,31.0,48.4,353.0,117.0,214.0
陇县,106.76351877709052,34.87216421340484,8.0,22.1,54.2,23.7,32.0,243.0,127.0,107.0
绥江县,104.0045304235292,28.536520975785614,5.9,27.3,47.7,25.0,41.6,405.0,121.0,176.0
扶风县,107.90984514360846,34.41502613613707,7.8,25.9,57.1,17.0,18.3,143.0,132.0,128.0
镇雄县,104.82550309806686,27.566222227849124,5.8,27.3,38.7,34.1,54.8,395.0,114.0,154.0
大关县,103.89052327615846,27.87293339298808,6.3,30.0,44.0,26.1,42.1,446.0,125.0,183.0
境界线,122.7381665,24.163402,,,,,,,,
永善县,103.64417001882096,27.95233931360991,5.8,28.5,40.8,30.8,57.7,532.0,112.0,213.0
岐山县,107.67843616868336,34.40664836254373,7.8,27.0,52.0,21.1,19.1,129.0,128.0,128.0
巧家县,103.11944639292868,27.005485159435143,6.1,31.2,45.3,23.5,49.4,683.0,118.0,242.0
景洪市,100.91775330028575,22.107401525646065,5.4,38.6,30.4,31.0,35.8,272.0,115.0,150.0
新民市,122.85320043730074,42.0066972066786,7.5,24.6,35.4,40.0,20.6,228.0,135.0,70.0
盐津县,104.22048952534502,28.127439210830808,5.8,30.8,40.8,28.4,43.7,401.0,120.0,183.0
红古区,103.10805511519769,36.278101016938045,8.2,18.8,47.4,33.7,32.1,320.0,124.0,158.0
交口县,111.30289274336708,36.9507189127524,7.5,14.9,43.6,41.6,37.3,353.0,118.0,135.0
鲁甸县,103.41855283868075,27.21022527332876,6.2,35.4,40.9,23.7,41.7,547.0,124.0,204.0
灵武市,106.5430628149449,37.97986488294897,8.3,15.4,34.4,50.2,9.2,122.0,138.0,192.0
广水市,113.79956454468822,31.67815124877089,6.6,22.7,37.2,40.1,21.3,224.0,129.0,115.0
武安市,114.04663402203924,36.74213761512463,7.5,20.7,46.4,32.9,18.6,147.0,132.0,127.0
源汇区,113.91542868876644,33.531830531903644,7.4,25.8,53.1,21.1,16.2,150.0,132.0,70.0
召陵区,114.17651850054106,33.567806728141264,7.4,24.9,49.7,25.4,18.4,133.0,130.0,55.0
郾城区,113.93185026903052,33.66714677446171,7.6,25.6,50.7,23.7,15.9,146.0,130.0,62.0
沙洋县,112.38511868692018,30.66055017711873,6.8,19.1,34.5,46.5,21.4,277.0,132.0,121.0
滕州市,117.13668050139728,35.05999881161712,7.6,22.9,37.9,39.2,9.6,101.0,136.0,39.0
农安县,125.07878016589046,44.46810590663206,7.8,26.8,33.6,39.6,14.4,339.0,130.0,106.0
黄平县,107.85907436623162,26.9501283895734,5.6,28.1,47.3,24.7,45.6,429.0,114.0,188.0
珠山区,117.23063729108024,29.281456709515577,5.5,26.8,43.8,29.4,30.1,200.0,121.0,159.0
三穗县,108.7501973488914,26.937601272753263,6.0,29.9,47.3,22.7,47.3,537.0,116.0,146.0
漳平市,117.43728985599348,25.37706586194605,5.8,32.8,42.3,24.8,29.7,230.0,124.0,118.0
施秉县,108.142222802126,27.068878360048643,6.2,25.1,50.5,24.4,39.9,442.0,119.0,167.0
岑巩县,108.69645002993371,27.36302486913469,6.1,28.0,43.7,28.3,42.6,605.0,116.0,152.0
昌江区,117.1073143827429,29.225575410925558,5.4,28.1,46.2,25.7,14.9,152.0,128.0,146.0
镇远县,108.463807426013,27.118581163822547,5.7,27.5,45.7,26.8,51.8,572.0,116.0,158.0
锦屏县,109.1214135715219,26.562988098327835,5.4,29.5,47.7,22.8,53.8,503.0,111.0,138.0
天柱县,109.25201301786991,26.92221655539714,5.9,30.5,46.3,23.3,47.1,515.0,115.0,144.0
贵溪市,117.18630536991404,28.189013593048298,5.3,22.0,26.4,51.7,15.6,129.0,128.0,142.0
剑河县,108.66625012340748,26.65370101287033,5.5,29.1,47.4,23.6,51.3,526.0,114.0,157.0
三元区,117.55666974779795,26.22263365453311,5.4,29.1,32.1,38.8,40.5,268.0,122.0,130.0
沙县区,117.80671578292666,26.444246961041216,5.7,29.6,36.0,34.4,22.9,198.0,125.0,142.0
安达市,125.36985810437604,46.52496213494613,8.0,27.1,35.6,37.4,35.7,324.0,120.0,101.0
肇东市,125.83662062190828,46.00159405240564,7.9,33.4,39.7,26.9,28.2,327.0,120.0,105.0
海伦市,126.8772266598425,47.43490247491729,6.7,30.0,43.5,26.7,42.7,534.0,101.0,135.0
八步区,111.77072664290024,24.333487882370257,5.4,27.0,33.7,39.3,45.8,352.0,113.0,165.0
莒南县,118.87711676376809,35.209283670723806,6.7,21.1,33.3,45.6,18.9,132.0,133.0,96.0
台安县,122.43255955735675,41.34087433695922,7.3,20.1,25.6,54.3,26.4,228.0,139.0,90.0
湘阴县,112.79234211945754,28.705910164158908,6.1,29.7,44.2,26.2,38.1,256.0,128.0,96.0
新华区,114.441276029183,38.09837002531715,7.9,23.8,41.6,34.6,10.2,143.0,134.0,74.0
平邑县,117.6699562787371,35.42844559951358,6.9,23.6,47.0,29.4,18.2,164.0,132.0,117.0
华容县,112.63619644402614,29.49307447811072,6.9,25.3,49.0,25.7,26.1,286.0,125.0,107.0
临沭县,118.6515804291936,34.88309395241577,7.2,21.6,33.0,45.4,9.7,100.0,133.0,99.0
平江县,113.70848282328252,28.758616627356187,5.9,28.3,44.0,27.8,32.5,284.0,123.0,131.0
平桂区,111.4326078042982,24.293074559476768,5.7,21.9,38.8,39.4,26.2,240.0,116.0,176.0
蒙阴县,118.02419130492156,35.74168758517711,6.9,23.9,43.2,33.0,17.5,150.0,134.0,100.0
桥西区,114.44392903659704,38.02399431865641,7.9,19.3,41.5,39.1,9.3,140.0,134.0,78.0
沂水县,118.59616102017264,35.90778209659631,6.8,22.7,38.1,39.3,14.7,139.0,133.0,102.0
藁城区,114.80466400002314,38.04867540351432,8.0,21.3,36.8,41.8,8.1,162.0,135.0,106.0
郯城县,118.31638141245584,34.62828565183658,7.5,28.3,39.1,32.6,11.8,118.0,134.0,63.0
费县,117.93760012919635,35.24405113174872,6.9,24.3,42.8,33.0,19.0,166.0,133.0,115.0
岫岩满族自治县,123.33411306639788,40.3946330916487,6.2,19.3,28.9,51.9,39.2,329.0,125.0,170.0
井陉矿区,114.0370774037919,38.07292381439974,7.6,19.7,42.0,38.4,23.0,236.0,131.0,157.0
兰陵县,117.97908612408116,34.856038820622906,7.1,30.4,39.2,30.4,11.5,113.0,133.0,69.0
裕华区,114.57819810895442,38.00943033025226,7.9,20.1,37.6,42.3,9.1,138.0,133.0,82.0
南宫市,115.46796711284014,37.27912549248882,7.9,14.8,42.9,42.4,9.1,161.0,134.0,51.0
杜集区,116.90484821148308,34.047688551534435,8.0,29.1,50.5,20.4,17.9,112.0,130.0,71.0
沙河市,114.22741270133687,36.927818768317096,7.4,22.4,42.5,35.2,16.5,150.0,134.0,109.0
沂南县,118.40030857621308,35.5371538989163,6.8,23.2,39.1,37.7,13.2,124.0,132.0,93.0
长安区,114.5798803934836,38.0802380360496,7.9,20.8,38.3,41.0,8.4,137.0,133.0,89.0
相山区,116.74212702059285,33.97593792237662,8.4,34.1,45.4,20.5,8.8,107.0,132.0,57.0
烈山区,116.88084602520544,33.83594157250772,8.4,32.0,54.3,13.8,9.9,117.0,131.0,76.0
岳阳县,113.21750205305835,29.168064350108484,5.9,23.9,43.1,33.0,21.4,246.0,124.0,138.0
境界线,74.95774052749597,37.69148368071168,7.5,25.3,42.4,32.4,45.6,384.0,120.0,267.0
黎平县,109.06271704032656,26.15393857680138,5.4,29.3,48.8,22.0,47.7,540.0,111.0,151.0
东宝区,112.0908467002043,31.175626917662203,6.1,23.3,39.0,37.7,40.4,366.0,123.0,160.0
台江县,108.30032736973438,26.64300590470209,5.4,25.6,47.3,27.1,52.3,527.0,112.0,190.0
从江县,108.7174565373226,25.713719392996257,5.8,30.0,51.2,18.7,39.1,405.0,118.0,169.0
榕江县,108.40851571822142,26.03158207679839,5.7,30.1,45.3,24.6,41.9,534.0,117.0,155.0
九台区,125.97153271824745,44.20111904860704,6.6,24.5,50.5,25.1,40.7,334.0,123.0,94.0
麻江县,107.57434284963377,26.447949054556595,5.8,27.0,43.1,29.9,47.9,396.0,116.0,172.0
双阳区,125.70039139765171,43.52291000129794,6.7,21.8,45.1,33.1,37.3,300.0,125.0,104.0
雷山县,108.14408605874344,26.340204852285076,5.4,27.4,40.9,31.8,57.1,559.0,109.0,178.0
掇刀区,112.20189494568122,30.893421725122813,6.7,24.8,36.6,38.6,22.1,220.0,128.0,121.0
丹寨县,107.92074452745985,26.228331845239303,5.6,27.6,40.9,31.5,47.8,442.0,116.0,182.0
柯城区,118.80251171154111,28.997957596355004,5.6,23.8,43.5,32.7,18.9,192.0,122.0,178.0
衢江区,118.92715804616743,28.937298630726207,5.9,23.4,40.0,36.6,18.1,183.0,121.0,169.0
河东区,118.50775864124223,35.12984001772245,7.3,23.6,38.8,37.5,11.2,110.0,133.0,58.0
叙州区,104.34704381635144,28.86330779580301,6.2,30.4,40.6,29.1,34.9,349.0,127.0,139.0
罗庄区,118.26271671214076,34.929913639297624,7.3,24.1,36.1,40.0,10.2,113.0,133.0,79.0
翠屏区,104.65435660389332,28.906290937249693,6.3,26.8,42.3,30.9,30.7,344.0,128.0,127.0
南溪区,104.93213356279492,28.89364520947941,6.2,30.1,39.4,30.5,34.8,353.0,128.0,152.0
千山区,122.94673518447932,40.98607427617447,6.5,24.4,39.3,36.3,26.3,239.0,134.0,109.0
君山区,112.8536836215617,29.480357567657705,6.4,29.7,46.1,24.3,33.3,255.0,122.0,119.0
集安市,125.98775865901531,41.2431212019698,5.7,19.6,49.0,31.5,86.3,600.0,109.0,186.0
新源县,83.56458450983823,43.36298697884135,7.0,23.9,48.3,27.9,105.9,622.0,109.0,198.0
梅河口市,125.7078571631519,42.53095597710916,6.1,20.9,52.3,26.8,38.5,339.0,126.0,105.0
昭苏县,80.97583777458834,42.76752551895985,7.3,23.1,53.0,23.9,49.1,337.0,126.0,139.0
吴川市,110.69822876744128,21.437121832671508,6.1,31.3,40.4,28.4,24.3,277.0,121.0,86.0
特克斯县,81.99839378920444,42.91756806637848,6.7,23.6,45.6,30.7,110.6,613.0,104.0,179.0
雷州市,110.0049098162961,20.78802830531661,5.6,24.5,35.1,40.5,23.4,181.0,112.0,58.0
尼勒克县,83.22211335794924,43.80434882040167,7.1,21.8,53.7,24.5,48.5,582.0,126.0,158.0
南关区,125.40519078762044,43.723010207986114,6.7,24.3,44.1,31.6,36.8,363.0,128.0,88.0
廉江市,110.12936471331658,21.64084136411545,5.7,35.6,28.7,35.8,18.9,225.0,126.0,84.0
朝阳区,125.25249840425155,43.6896772517715,6.8,26.1,44.6,29.4,26.6,331.0,131.0,95.0
宽城区,125.33109959484028,44.08267684789377,7.7,27.4,45.4,27.3,21.8,294.0,131.0,100.0
通渭县,105.18432822472052,35.208519306688565,7.9,21.6,50.2,28.3,39.7,377.0,123.0,147.0
绿园区,125.1734607277001,43.90401959577244,7.4,25.2,41.7,33.1,21.0,279.0,132.0,106.0
二道区,125.59995558076687,43.86420208022162,6.6,23.3,46.0,30.7,38.6,386.0,127.0,87.0
渭源县,104.13727695729698,35.135266579065885,7.8,21.7,51.9,26.4,45.9,424.0,122.0,156.0
高邮市,119.49666533936804,32.831130920283066,7.6,32.0,56.2,11.8,22.8,340.0,119.0,61.0
陇西县,104.62396205763862,35.1064760491918,7.8,22.5,51.5,26.1,46.2,412.0,121.0,145.0
金湾区,113.27006593724025,22.04558814314559,5.3,31.0,43.1,25.8,53.2,355.0,107.0,92.0
斗门区,113.24556701545372,22.2320817822783,5.5,27.2,41.8,31.0,29.7,306.0,110.0,111.0
仪征市,119.18833745463138,32.3884874702682,6.9,28.3,56.3,15.4,20.3,229.0,132.0,78.0
香洲区,113.57577120044024,22.21511451649428,5.5,28.2,36.5,35.3,26.2,336.0,110.0,91.0
密山市,132.1613524647516,45.46092869995433,6.3,25.7,43.6,30.7,78.3,554.0,113.0,137.0
虎林市,133.10357441669217,45.98764172044521,6.4,33.6,44.6,21.7,66.0,686.0,106.0,87.0
岳阳楼区,113.20858228323486,29.33826378793248,6.0,27.5,45.2,27.4,24.3,273.0,122.0,167.0
富川瑶族自治县,111.29923213861773,24.8887464815131,6.2,21.7,33.3,45.0,28.1,238.0,120.0,296.0
北镇市,121.85144806706415,41.537923934510566,7.8,20.8,35.5,43.7,15.2,195.0,140.0,72.0
凌海市,121.3012978927912,41.15488954391722,7.3,21.8,33.8,44.3,18.0,178.0,139.0,106.0
云溪区,113.2921078693266,29.51106379718647,6.1,29.3,48.1,22.6,25.2,283.0,121.0,144.0
漳县,104.35917254016218,34.72140912895378,7.4,19.5,49.4,31.1,54.9,460.0,120.0,182.0
铁西区,122.91687107761798,41.12890787866794,6.9,27.5,38.6,33.9,26.9,235.0,137.0,78.0
临洮县,103.9032649918628,35.52447782053841,8.0,18.8,49.6,31.7,39.5,296.0,124.0,142.0
铁东区,123.08151256592312,41.04530648630775,6.3,20.9,39.5,39.6,31.6,262.0,132.0,111.0
钟山县,111.18948525348918,24.50293990452583,5.7,22.3,35.4,42.4,26.6,239.0,120.0,187.0
岷县,104.23826890196035,34.425104891497654,7.3,17.3,50.4,32.3,62.1,500.0,114.0,161.0
昭平县,110.9661606342634,24.104466738337752,5.4,28.0,35.2,36.8,52.2,422.0,111.0,156.0
兰山区,118.27791914481892,35.20029019026359,7.0,23.6,34.1,42.2,10.0,105.0,133.0,73.0
立山区,123.0913245054126,41.119184902177786,6.5,25.2,38.2,36.7,22.6,254.0,135.0,88.0
兴平市,108.46513119915478,34.30338169370428,7.6,20.5,55.3,24.2,15.4,133.0,137.0,118.0
伊宁县,81.74560516528298,44.00345788344646,7.7,23.6,50.4,26.0,26.0,212.0,134.0,137.0
彬州市,108.05776727407736,35.04616237233255,8.1,20.9,49.4,29.7,28.6,241.0,126.0,146.0
察布查尔锡伯自治县,81.1303197922936,43.61428882488574,7.6,21.8,50.2,28.0,28.9,224.0,133.0,134.0
霍城县,80.96689850187654,44.25515582851354,7.7,18.4,53.8,27.9,37.6,337.0,131.0,125.0
巩留县,82.43144822970861,43.29954977159424,7.8,18.8,50.9,30.4,33.1,264.0,129.0,187.0
阳西县,111.59330990246566,21.717279659084227,5.7,27.7,32.3,40.0,24.0,309.0,122.0,111.0
建宁县,116.77995238272042,26.818733950157657,5.2,26.1,31.1,42.8,34.4,243.0,122.0,131.0
开化县,118.31999393191454,29.18675215434123,5.3,26.9,39.5,33.7,31.0,243.0,119.0,116.0
龙游县,119.18661169397112,28.994532839296248,5.8,30.0,48.3,21.7,20.5,208.0,115.0,147.0
巨鹿县,115.04609617856356,37.27084182468813,7.9,20.7,36.1,43.2,8.2,150.0,136.0,74.0
常山县,118.53636594544652,28.970776975771976,5.4,28.7,39.9,31.4,32.2,241.0,117.0,123.0
西丰县,124.72475555663932,42.70366545409899,6.5,21.0,38.4,40.7,43.9,379.0,129.0,109.0
清河县,115.6809063818915,37.03428466794081,7.9,16.7,39.7,43.7,10.4,117.0,132.0,39.0
临西县,115.5176017256102,36.85208434338514,7.9,17.0,47.4,35.7,7.9,145.0,135.0,33.0
铁岭县,123.91375750802072,42.20792753321199,6.3,24.5,37.6,37.9,43.9,338.0,130.0,122.0
平乡县,114.99524540294207,37.04657793280093,7.9,20.6,40.1,39.4,8.8,150.0,135.0,76.0
威县,115.37470100044447,37.070150905829,7.8,13.4,39.7,46.9,10.3,146.0,136.0,76.0
南江县,106.82599950100666,32.33029736438091,6.4,24.3,46.0,29.8,39.9,434.0,120.0,181.0
平昌县,107.15605320538867,31.593917200994174,6.3,26.4,43.2,30.4,41.9,336.0,127.0,151.0
通江县,107.3414599717144,32.129824978335314,6.5,28.8,43.5,27.7,38.8,422.0,125.0,176.0
昌图县,123.93316479512396,42.98947772350974,7.6,23.3,36.6,40.2,19.7,235.0,134.0,111.0
新河县,115.24364836116912,37.4923463984002,7.8,16.8,37.9,45.3,7.7,152.0,136.0,53.0
广宗县,115.18545755064002,37.07871040425968,7.8,18.1,36.4,45.5,8.5,148.0,135.0,85.0
长葛市,113.84005594963274,34.23244073359136,7.7,21.6,51.2,27.3,13.5,127.0,132.0,65.0
西秀区,106.05097272722816,26.194863109775167,6.0,44.1,40.5,15.4,46.1,384.0,114.0,201.0
平坝区,106.2810686556869,26.407384962627425,5.8,41.4,40.1,18.5,41.6,367.0,116.0,187.0
太子山天然林保护区,103.290546021107,35.23779604613671,6.6,18.5,47.7,33.9,71.3,515.0,108.0,167.0
禹州市,113.37949798558188,34.195770091614406,7.5,24.5,50.2,25.3,16.1,130.0,132.0,94.0
水富市,104.21729625800724,28.507761791546056,5.8,30.8,42.7,26.5,43.5,350.0,123.0,169.0
旌阳区,104.40624364956908,31.17590447635899,7.0,28.0,46.5,25.6,32.4,434.0,129.0,129.0
罗江区,104.5258688121339,31.31717105193504,6.9,27.8,45.2,27.0,30.5,490.0,126.0,132.0
郊区,113.52502335567095,37.92569171537416,7.8,15.2,40.4,44.5,20.2,200.0,127.0,147.0
阳东区,112.08490114936404,21.96768808243764,5.5,26.2,34.6,39.2,31.9,266.0,116.0,128.0
江城区,111.8862009523912,21.797240331222653,5.7,24.9,36.0,39.2,32.9,302.0,122.0,99.0
土默特左旗,111.2231147349349,40.68248594996967,8.2,26.3,43.7,30.1,13.4,188.0,139.0,128.0
托克托县,111.30390888399133,40.353879843731946,8.5,22.9,36.9,40.3,6.6,129.0,139.0,152.0
清河区,124.26591703998704,42.518040540005615,6.8,20.0,39.5,40.5,54.4,273.0,120.0,119.0
银州区,123.84316680298852,42.24609604069686,6.7,23.9,39.2,36.8,27.6,219.0,133.0,119.0
武川县,111.16739166740064,41.1078588585986,7.9,15.8,40.7,43.5,16.1,228.0,135.0,136.0
和林格尔县,111.886694204525,40.32765105224715,7.8,14.7,38.4,46.9,34.1,322.0,113.0,164.0
清水河县,111.692298589513,39.8816586232522,8.1,13.7,31.0,55.4,30.3,338.0,116.0,170.0
盂县,113.34979530387965,38.22231304248994,7.3,15.0,40.7,44.3,32.2,383.0,120.0,151.0
普定县,105.73199131903864,26.343415312305293,6.0,38.8,42.8,18.4,47.9,362.0,118.0,157.0
镇宁布依族苗族自治县,105.82310451712809,25.8415760058952,6.0,32.6,44.2,23.2,47.0,394.0,118.0,167.0
凯里市,107.90322287738152,26.61237096892222,5.8,28.6,44.4,27.1,41.4,410.0,120.0,176.0
关岭布依族苗族自治县,105.5586271673342,25.859164659427773,5.8,35.2,45.6,19.3,51.5,395.0,114.0,153.0
紫云苗族布依族自治县,106.17815732322843,25.697924716088835,5.9,33.2,46.4,20.4,43.5,368.0,118.0,156.0
明溪县,117.20551109511676,26.41779077021745,5.2,34.5,33.9,31.7,36.9,292.0,124.0,133.0
清流县,116.91014508134764,26.09520356276622,5.4,33.7,31.8,34.5,39.9,249.0,124.0,131.0
浮梁县,117.2958905649006,29.55204549482762,5.3,30.6,39.8,29.7,44.9,272.0,116.0,135.0
宁化县,116.66791560206572,26.30675531576806,5.2,27.9,32.1,39.9,30.7,195.0,126.0,134.0
大田县,117.80376171578148,25.791244399248296,5.3,25.2,37.9,36.9,54.2,403.0,115.0,158.0
尤溪县,118.23843209974208,26.14748071395715,5.7,28.8,39.7,31.5,45.0,266.0,119.0,134.0
将乐县,117.38951442834012,26.73000312341054,5.1,26.1,29.4,44.5,39.2,272.0,120.0,143.0
泰宁县,117.11323164781714,26.86200823625177,5.1,28.3,30.4,41.4,35.8,230.0,121.0,122.0
平定县,113.756744318511,37.84354659120996,7.7,16.8,42.9,40.3,23.7,243.0,126.0,142.0
内丘县,114.34643875250444,37.31150153896767,7.7,21.4,40.0,38.7,14.4,165.0,136.0,125.0
柏乡县,114.69702896612093,37.51127686389031,7.9,20.4,31.1,48.5,8.5,136.0,134.0,73.0
临城县,114.37306768265988,37.45698507254615,7.7,20.9,40.6,38.6,19.2,162.0,132.0,128.0
宁晋县,115.00866020744893,37.60498230156321,8.0,23.2,36.6,40.3,9.4,164.0,134.0,76.0
隆尧县,114.77992543436942,37.35781824310641,8.0,18.2,33.4,48.5,7.9,133.0,135.0,73.0
中江县,104.7962872279468,30.883379370299327,7.2,31.0,45.6,23.4,31.2,484.0,130.0,151.0
濉溪县,116.69622639406435,33.65035369012054,8.3,40.1,44.8,15.1,13.4,133.0,129.0,73.0
鄄城县,115.53968636226703,35.548437741622976,8.1,20.0,54.8,25.3,8.4,107.0,136.0,43.0
东明县,115.0643107491104,35.17757749360515,8.3,19.0,38.0,43.1,8.5,114.0,135.0,66.0
市中区,117.59315671485406,34.86461130139457,7.1,31.0,36.4,32.5,13.4,112.0,132.0,69.0
薛城区,117.34607933572958,34.790613761710176,7.2,27.4,39.5,33.1,14.1,135.0,132.0,84.0
霍林郭勒市,119.5346058404472,45.49481443736313,7.5,12.5,36.8,50.7,41.1,455.0,129.0,194.0
峄城区,117.59073847476182,34.71056474651702,7.4,27.8,37.4,34.9,9.2,99.0,132.0,59.0
台儿庄区,117.63032544010314,34.58421728502316,7.7,36.9,43.4,19.7,9.8,102.0,132.0,70.0
邹城市,117.07740162093748,35.34814490299142,6.9,26.0,37.4,36.6,12.5,115.0,134.0,100.0
淇县,114.15756671851788,35.66181126151182,7.3,20.4,47.2,32.4,28.1,260.0,130.0,177.0
浚县,114.47680782596228,35.67138911355724,8.1,24.6,49.4,26.0,11.4,115.0,132.0,73.0
赛罕区,111.93295090782614,40.78389565602653,8.2,18.8,32.5,48.7,7.1,147.0,143.0,175.0
曲阜市,117.02056567853938,35.60954823192753,7.5,19.3,44.1,36.7,10.3,114.0,136.0,115.0
回民区,111.55198104126085,40.86752008360798,7.7,20.8,39.3,39.9,39.5,368.0,113.0,177.0
玉泉区,111.63273252934076,40.716294556967895,8.4,21.0,44.3,34.8,10.2,156.0,141.0,145.0
新城区,111.8374257563852,40.96680034206557,7.3,20.6,33.3,46.1,43.8,414.0,112.0,156.0
余江区,116.90857227840723,28.315220441196583,5.1,29.7,35.1,35.2,12.9,108.0,129.0,111.0
城区,113.59138426511474,37.8513187191413,7.7,16.5,39.8,43.7,20.9,209.0,127.0,156.0
月湖区,117.04545584454546,28.244469852487743,5.4,29.7,35.2,35.2,14.2,122.0,127.0,163.0
矿区,113.53039256440294,37.87820102517171,7.8,15.2,40.4,44.5,20.2,200.0,127.0,147.0
通化县,125.8441681761812,41.72037518241128,6.2,19.7,47.6,32.7,61.3,452.0,121.0,164.0
博乐市,81.7632900809054,44.81132209227376,7.4,23.3,48.5,28.3,25.4,244.0,136.0,171.0
柳河县,125.9023572583312,42.176299248676806,6.2,21.4,45.1,33.6,49.8,390.0,121.0,128.0
阿拉山口市,82.83303142257478,45.02602616751579,8.2,22.4,41.4,36.2,16.6,150.0,136.0,129.0
辉南县,126.33000877927525,42.54863159264653,5.9,19.4,47.9,32.7,44.2,404.0,122.0,136.0
鸡东县,131.21135937888215,45.262733449588055,6.5,29.0,43.8,27.3,37.4,393.0,109.0,83.0
介休市,111.98262480557582,37.01834419845196,7.9,18.4,44.4,37.1,17.3,184.0,129.0,120.0
新罗区,117.07413680167184,25.21819215754591,5.3,27.7,39.9,32.4,49.4,376.0,121.0,131.0
永定区,116.81128933089862,24.75558962314592,5.3,27.1,41.9,31.1,43.3,299.0,119.0,100.0
成武县,115.9337389952764,34.983444081292326,8.0,18.9,66.4,14.8,6.8,85.0,136.0,53.0
单县,116.11079574505092,34.734658385052654,8.1,20.9,42.1,37.0,5.7,70.0,136.0,52.0
襄都区,114.54497985883174,37.03937072272932,7.9,24.2,43.1,32.8,9.4,142.0,133.0,97.0
郓城县,115.88447546564802,35.60442218212344,7.9,24.5,50.2,25.3,8.5,116.0,135.0,25.0
黄骅市,117.40632887982024,38.39506195549609,8.1,29.7,48.3,21.9,12.1,151.0,135.0,60.0
巨野县,116.0274842046898,35.27197977953754,7.9,19.2,63.5,17.4,7.4,102.0,137.0,45.0
河间市,116.26192088746352,38.477243384029904,8.0,28.6,46.4,25.1,10.9,195.0,136.0,128.0
任泽区,114.7607495817174,37.1671825067298,7.9,20.1,38.0,41.9,8.5,146.0,138.0,79.0
南和区,114.74166217782252,37.01104600731991,8.0,20.8,40.7,38.5,9.6,134.0,135.0,97.0
曹县,115.53889633203194,34.82363083063341,8.4,20.4,57.1,22.5,6.2,84.0,136.0,34.0
北林区,126.944148296635,46.73874299300493,6.7,31.1,42.0,26.9,36.7,575.0,106.0,114.0
信都区,114.13326523989848,37.14465205203937,7.3,21.5,40.2,38.4,27.8,276.0,129.0,179.0
伊吾县,94.90452221816896,43.56036336962753,8.2,20.1,28.6,51.4,8.5,144.0,138.0,203.0
巴里坤哈萨克自治县,92.79158546802216,44.262185622636,8.0,19.6,38.5,42.0,7.9,133.0,141.0,179.0
茶陵县,113.64068584684009,26.803734297126148,6.2,30.1,43.1,26.8,24.2,188.0,125.0,164.0
泊头市,116.37667985846828,38.08362387359061,8.0,22.0,50.2,27.8,9.8,167.0,134.0,129.0
攸县,113.4762434146456,27.169763320616283,5.7,28.9,42.5,28.5,31.1,217.0,125.0,152.0
任丘市,116.15127776164488,38.73610165832457,8.0,26.9,47.2,25.9,12.1,193.0,134.0,79.0
义县,121.29026278679991,41.52718047245768,7.7,22.1,31.1,46.9,12.1,194.0,141.0,99.0
黑山县,122.24736968789033,41.79137145839027,7.9,24.5,32.1,43.4,19.0,198.0,139.0,83.0
炎陵县,113.83695619331398,26.380390568292988,5.2,24.8,28.6,46.6,53.3,359.0,112.0,173.0
京山市,113.10055887232646,31.08161467688569,6.1,20.9,41.7,37.4,41.3,329.0,125.0,156.0
钟祥市,112.5730073314952,31.24130165218768,6.9,24.0,39.9,36.1,21.1,270.0,132.0,78.0
市中区,103.78996205201815,29.60990352189349,6.0,27.3,38.7,34.0,37.6,438.0,124.0,126.0
山城区,114.2177953975467,35.91501368858341,7.5,24.0,42.0,34.1,17.1,155.0,133.0,109.0
江都区,119.68974603775762,32.53669301635264,7.5,26.3,51.8,21.9,23.4,323.0,121.0,88.0
鹤山区,114.12055296778004,35.96714459321601,7.2,21.2,46.6,32.3,31.2,278.0,129.0,178.0
